Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  1998,12,18,181946.40, 24.661, 128.080,4.5, 33,PDE  
  1998,12,19,094537.58, 23.827, 125.546,4.7, 33,PDE  
  1998,12,19,105104.44, 23.755, 125.477,   , 33,PDE  
  1998,12,22,014906.44, 24.373, 122.661,4.5, 71,PDE  
  1998,12,28,013131.59, 24.741, 125.691,   , 33,PDE  
  1999,01,01,052056.97, 24.983, 126.890,4.4, 33,PDE  
  1999,01,07,170628.96, 23.295, 123.104,3.7, 33,PDE  
  1999,01,08,022103.91, 25.138, 129.088,4.6, 33,PDE  
  1999,01,09,223536.71, 24.722, 123.198,4.0,121,PDE  
  1999,01,11,164658.05, 23.415, 121.880,   , 33,PDE  
  1999,01,12,062415.15, 23.249, 121.970,4.2, 33,PDE  
  1999,01,12,130246.19, 24.425, 126.654,4.6, 33,PDE  
  1999,01,22,144417.67, 25.210, 126.055,4.9, 66,PDE  
  1999,02,01,175746.67, 24.364, 123.039,4.3, 33,PDE  
  1999,02,13,175324.45, 24.009, 122.265,4.2, 57,PDE  
  1999,02,13,214801.69, 24.054, 122.552,4.7, 53,PDE  
  1999,02,22,134900.81, 24.115, 122.646,5.9, 42,PDE  
  1999,02,28,040442.47, 24.328, 122.316,4.2, 33,PDE  
  1999,03,04,210900.65, 24.228, 123.056,4.4, 33,PDE  
  1999,03,07,205623.01, 23.836, 125.784,4.2, 33,PDE  
  1999,03,09,185226.13, 25.246, 124.637,4.7, 99,PDE  
  1999,03,15,120916.54, 24.908, 128.479,3.4, 33,PDE  
  1999,03,20,192736.71, 23.162, 121.974,3.5, 33,PDE  
  1999,03,26,143409.50, 24.883, 122.738,4.4,151,PDE  
  1999,03,28,192959.92, 25.081, 125.439,3.5, 33,PDE  
  1999,04,03,082530.36, 23.979, 121.934,3.2, 90,PDE  
  1999,04,04,045900.49, 24.811, 121.989,4.8, 93,PDE  
  1999,04,04,135304.06, 24.837, 122.149,4.3, 43,PDE  
  1999,04,06,012809.75, 24.439, 127.521,4.2, 33,PDE  
  1999,04,06,161439.57, 24.898, 122.543,4.6, 33,PDE  
  1999,04,06,165021.65, 24.880, 126.565,3.9, 33,PDE  
  1999,04,10,075222.33, 24.042, 121.827,4.8, 10,PDE  
  1999,04,30,054440.13, 24.791, 122.039,3.7, 72,PDE  
  1999,04,30,201902.90, 24.330, 125.000,4.1, 33,PDE  
  1999,05,07,010322.60, 24.712, 121.892,5.0, 10,PDE  
  1999,05,08,173700.66, 25.116, 128.496,3.7, 33,PDE  
  1999,05,13,150551.95, 24.369, 122.581,4.4, 63,PDE  
  1999,05,19,220519.39, 24.228, 122.789,3.7, 59,PDE  
  1999,05,22,043700.23, 23.957, 127.249,4.1, 33,PDE  
  1999,05,29,114905.24, 23.396, 122.729,3.7, 33,PDE  
  1999,05,30,131725.53, 25.265, 124.321,4.7,134,PDE  
  1999,06,01,010959.43, 24.064, 121.812,4.2, 33,PDE  
  1999,06,03,161143.19, 24.451, 122.355,5.4, 75,PDE  
  1999,06,13,092648.77, 24.698, 123.199,   ,119,PDE  
  1999,06,14,113240.55, 24.287, 124.736,4.5, 33,PDE  
  1999,06,15,012129.19, 23.853, 122.623,4.0, 33,PDE  
  1999,06,20,001858.32, 23.869, 122.045,4.0, 33,PDE  
  1999,07,07,171917.24, 25.151, 128.341,4.4, 33,PDE  
  1999,07,08,054606.03, 24.151, 122.462,4.5, 67,PDE  
  1999,07,08,083641.23, 24.146, 122.709,4.4, 55,PDE  
  1999,07,11,004456.53, 22.852, 123.030,4.7, 10,PDE  
  1999,07,11,164952.14, 23.979, 121.842,   , 33,PDE  
  1999,07,11,202510.08, 24.542, 121.834,4.7, 78,PDE  
  1999,07,31,173648.52, 23.032, 123.057,4.8, 33,PDE  
  1999,08,01,011219.27, 24.915, 123.045,4.6,162,PDE  
  1999,08,01,204748.88, 24.649, 122.049,4.5, 45,PDE  
  1999,08,03,221038.03, 23.971, 125.881,4.1, 33,PDE  
  1999,08,06,032656.95, 23.752, 122.399,   , 33,PDE  
  1999,09,07,133610.94, 24.258, 123.482,4.4, 68,PDE  
  1999,09,21,015415.26, 23.934, 121.698,4.0, 33,PDE  
  1999,09,22,065008.59, 23.812, 122.247,4.0, 33,PDE  
  1999,09,22,091558.66, 23.916, 121.690,4.4, 33,PDE  
  1999,09,22,131128.22, 24.125, 121.747,4.2, 33,PDE  
  1999,09,26,182240.25, 24.233, 121.747,3.9, 33,PDE  
  1999,09,30,094945.79, 24.684, 121.995,4.9, 75,PDE  
  1999,10,02,171417.81, 24.069, 122.434,5.2, 44,PDE  
  1999,10,03,115851.95, 23.211, 123.473,3.8, 33,PDE  
  1999,10,04,205915.37, 23.191, 123.812,   , 33,PDE  
  1999,10,05,000006.98, 23.955, 122.277,   , 33,PDE  
  1999,10,10,113914.71, 23.999, 121.746,3.9, 33,PDE  
  1999,10,18,051627.72, 24.033, 122.366,4.9, 33,PDE  
  1999,10,21,012205.01, 23.990, 122.873,4.2, 40,PDE  
  1999,10,21,033418.01, 24.005, 122.760,4.4, 47,PDE  
  1999,10,21,205153.09, 23.822, 122.617,5.2, 50,PDE  
  1999,10,23,201347.26, 23.799, 122.784,4.5, 33,PDE  
  1999,10,29,035652.86, 23.917, 122.368,4.0, 61,PDE  
  1999,10,29,234500.20, 24.048, 122.728,4.3, 10,PDE  
  1999,10,30,185618.31, 23.705, 123.463,3.5, 33,PDE  
  1999,11,01,075731.76, 23.851, 122.675,4.8, 33,PDE  
  1999,11,04,104336.70, 23.672, 125.720,4.3, 33,PDE  
  1999,11,10,144526.20, 24.921, 125.640,3.8,150,PDE  
  1999,11,11,021905.14, 25.243, 124.011,4.6, 33,PDE  
  1999,11,11,042139.82, 23.583, 122.006,   , 33,PDE  
  1999,11,13,194702.14, 24.024, 122.599,4.3, 33,PDE  
  1999,11,13,195354.34, 24.013, 122.601,5.0, 33,PDE  
  1999,11,13,204343.89, 25.297, 123.908,4.2, 33,PDE  
  1999,11,16,182123.27, 25.187, 124.583,4.5,117,PDE  
  1999,11,26,101234.25, 23.944, 122.936,4.8, 33,PDE  
  1999,12,05,171057.63, 24.264, 125.103,   , 33,PDE  
  1999,12,06,101402.11, 25.279, 122.963,4.3,195,PDE  
  1999,12,06,181431.01, 24.898, 122.368,   ,100,PDE  
  1999,12,08,160126.50, 24.560, 121.680,   , 42,PDE  
  1999,12,10,075843.51, 24.425, 123.014,   , 56,PDE  
  1999,12,11,094641.35, 24.213, 122.822,   , 67,PDE  
  1999,12,14,112126.52, 25.341, 123.545,4.9,170,PDE  
  1999,12,15,013311.74, 23.957, 122.994,   , 33,PDE  
  1999,12,16,081938.03, 25.328, 124.253,4.9,132,PDE  
  1999,12,17,012831.21, 24.440, 127.823,   , 33,PDE  
  1999,12,19,195105.61, 23.959, 123.259,   , 33,PDE  
  1999,12,24,181214.85, 23.673, 121.775,4.3, 33,PDE  
  1999,12,24,181416.07, 23.712, 121.841,4.8, 33,PDE  
  2000,01,03,022009.44, 22.838, 122.087,4.7, 33,PDE  
  2000,01,10,205318.93, 25.154, 123.575,4.2, 33,PDE  
  2000,01,13,221100.55, 24.244, 125.134,4.5, 59,PDE  
  2000,01,16,035916.98, 24.225, 123.206,3.6, 33,PDE  
  2000,02,03,082929.46, 24.197, 122.137,4.8, 33,PDE  
  2000,02,05,074033.49, 24.382, 126.961,4.1, 33,PDE  
  2000,02,06,232418.85, 23.330, 121.791,4.1, 33,PDE  
  2000,02,09,230122.78, 23.986, 123.355,4.2, 76,PDE  
  2000,02,14,115532   , 24.016, 122.539,3.4, 33,PDE  
  2000,02,19,114659.04, 25.205, 126.861,4.0, 42,PDE  
  2000,02,24,004433.55, 23.939, 121.987,4.3, 63,PDE  
  2000,02,25,061300.55, 25.287, 123.829,5.2,150,PDE  
  2000,03,06,065556.08, 25.039, 128.132,4.4, 33,PDE  
  2000,03,19,085051.80, 24.768, 122.152,4.3, 54,PDE  
  2000,03,21,085726.98, 24.317, 125.308,4.7, 33,PDE  
  2000,03,24,141316.74, 24.442, 122.270,4.1, 64,PDE  
  2000,03,30,141237.40, 24.992, 123.287,3.5,141,PDE  
  2000,04,03,101146.71, 25.157, 124.030,4.0,143,PDE  
  2000,04,04,003511.59, 24.876, 124.359,3.7, 93,PDE  
  2000,04,10,003410.08, 24.455, 123.668,3.9, 33,PDE  
  2000,04,14,013637.47, 24.317, 122.471,4.4, 57,PDE  
  2000,04,15,204306.23, 23.216, 124.850,4.1, 33,PDE  
  2000,04,18,052905.97, 23.998, 122.684,4.3, 33,PDE  
  2000,04,18,103054.22, 24.972, 125.634,4.2, 33,PDE  
  2000,04,18,164644.06, 24.079, 122.877,   , 33,PDE  
  2000,04,18,210551.90, 24.026, 126.709,5.0, 33,PDE  
  2000,04,28,043325.54, 24.949, 121.850,4.2, 33,PDE  
  2000,05,02,165623.04, 24.130, 122.690,   , 33,PDE  
  2000,05,09,135057.48, 25.002, 125.350,4.2, 44,PDE  
  2000,06,06,014936.03, 24.440, 122.083,4.8, 10,PDE  
  2000,06,15,125232.16, 24.205, 121.851,4.6, 33,PDE  
  2000,06,19,234552.57, 24.587, 123.208,3.6,106,PDE  
  2000,06,22,040351.73, 24.640, 127.592,4.3, 33,PDE  
  2000,06,28,113501.26, 24.600, 122.361,4.4,106,PDE  
  2000,07,01,130705.29, 23.921, 123.483,3.9, 10,PDE  
  2000,07,07,101748.10, 24.070, 121.720,4.8,  2,PDE  
  2000,07,07,203242.11, 24.777, 122.610,4.6,135,PDE  
  2000,07,10,062314.30, 24.749, 122.036,3.7, 33,PDE  
  2000,07,10,083257.69, 23.804, 121.880,4.8, 66,PDE  
  2000,07,13,173604.26, 23.914, 121.906,4.4, 10,PDE  
  2000,07,13,220112.70, 23.937, 121.886,4.7, 33,PDE  
  2000,07,14,094052.04, 23.914, 121.982,4.6, 33,PDE  
  2000,07,14,102937.27, 23.756, 122.137,   , 33,PDE  
  2000,07,14,144527.50, 24.630, 121.820,   , 75,PDE  
  2000,07,14,230435.78, 23.960, 121.859,4.8, 33,PDE  
  2000,07,15,130315.27, 24.419, 123.754,4.4, 78,PDE  
  2000,07,17,060223.48, 23.995, 122.963,   , 33,PDE  
  2000,07,17,065037.84, 24.108, 121.946,4.6, 10,PDE  
  2000,07,19,044631.19, 24.243, 121.726,4.7, 10,PDE  
  2000,07,24,221035.34, 24.771, 122.478,5.0,127,PDE  
  2000,07,27,181316.79, 24.610, 123.652,4.3, 10,PDE  
  2000,08,01,091909.60, 25.148, 125.985,3.7, 33,PDE  
  2000,08,05,023228.69, 24.283, 122.494,4.4, 59,PDE  
  2000,09,11,104933.84, 24.370, 121.827,4.7, 33,PDE  
  2000,09,12,050913.59, 24.320, 122.148,4.4, 33,PDE  
  2000,09,16,230412.98, 24.031, 122.468,5.3, 33,PDE  
  2000,09,20,132417.57, 24.709, 121.864,4.3, 86,PDE  
  2000,09,21,091021.03, 24.125, 125.437,4.4, 33,PDE  
  2000,09,22,083334.52, 24.328, 127.570,4.6, 43,PDE  
  2000,10,04,202921.95, 24.100, 121.777,4.1, 40,PDE  
  2000,10,06,061246.79, 23.423, 123.344,   , 33,PDE  
  2000,10,06,205519.19, 25.210, 128.714,5.2, 33,PDE  
  2000,10,24,071158.43, 23.762, 121.748,4.6, 33,PDE  
  2000,10,26,123905.24, 24.301, 127.269,4.4, 33,PDE  
  2000,10,28,033304.22, 24.275, 123.940,   , 10,PDE  
  2000,10,29,233350.53, 23.454, 122.910,   , 74,PDE  
  2000,11,03,193834.13, 24.359, 125.190,4.8, 33,PDE  
  2000,11,08,183621.70, 23.251, 124.150,5.7, 14,PDE  
  2000,11,10,045719.44, 24.831, 123.188,4.2, 89,PDE  
  2000,11,13,161145.21, 24.295, 123.592,4.1, 52,PDE  
  2000,11,17,085421.52, 24.411, 123.769,4.6, 33,PDE  
  2000,11,17,125942.81, 24.496, 125.144,3.7, 22,PDE  
  2000,11,19,040719.88, 24.111, 126.282,4.6, 10,PDE  
  2000,11,19,134348.47, 24.521, 123.866,4.4, 33,PDE  
  2000,11,20,000712.51, 24.698, 121.713,4.4, 33,PDE  
  2000,11,22,090027.05, 24.167, 121.989,   , 68,PDE  
  2000,11,23,112216.27, 24.056, 122.591,4.0, 53,PDE  
  2000,11,26,111546.77, 24.811, 123.405,   , 33,PDE  
  2000,11,28,185028.66, 24.981, 123.480,   , 33,PDE  
  2000,11,29,110033.74, 23.824, 121.787,4.9, 33,PDE  
  2000,11,29,134141.10, 23.790, 121.887,4.2, 33,PDE  
  2000,11,30,060624.70, 24.780, 123.437,   , 33,PDE  
  2000,12,02,115450.10, 24.859, 122.683,   ,141,PDE  
  2000,12,12,203256.69, 24.150, 122.485,5.4, 48,PDE  
  2000,12,14,073724.35, 23.992, 122.489,3.9, 33,PDE  
  2000,12,19,174546.17, 23.320, 124.891,   , 33,PDE  
  2000,12,20,012223.07, 24.035, 121.779,4.1, 33,PDE  
  2000,12,28,090128.58, 23.424, 122.041,4.7, 33,PDE  
  2000,12,29,180331.13, 24.386, 121.858,4.9, 33,PDE  
  2000,12,30,194252.71, 24.317, 122.974,5.1, 55,PDE  
  2001,01,09,191625.78, 23.922, 121.816,4.5, 33,PDE  
  2001,01,09,193830.38, 24.000, 121.838,4.0, 51,PDE  
  2001,01,17,195216.17, 24.108, 121.908,   , 10,PDE  
  2001,01,22,232718.15, 24.334, 122.153,4.6, 42,PDE  
  2001,01,28,064355.71, 24.310, 123.491,3.8, 47,PDE  
  2001,02,05,083734.86, 24.236, 121.996,4.1, 33,PDE  
  2001,02,06,215731.19, 24.242, 125.259,4.5, 33,PDE  
  2001,02,08,054139.99, 24.269, 125.112,5.8, 15,PDE  
  2001,02,08,055259.34, 24.236, 125.059,3.5, 33,PDE  
  2001,02,08,055739.66, 24.202, 125.128,4.2, 33,PDE  
  2001,02,08,062818.93, 24.193, 124.675,   , 33,PDE  
  2001,02,08,064615.61, 24.186, 124.996,   , 33,PDE  
  2001,02,08,100129.19, 24.263, 125.191,5.1, 33,PDE  
  2001,02,08,125230.77, 24.223, 125.218,4.3, 33,PDE  
  2001,02,12,111225.45, 22.886, 125.844,4.2, 33,PDE  
  2001,02,13,191314.17, 25.088, 123.684,   ,200,PDE  
  2001,02,13,210254.88, 24.968, 123.545,4.2,143,PDE  
  2001,02,16,231309.09, 24.582, 122.449,5.2,109,PDE  
  2001,02,20,190711.38, 24.820, 123.362,4.8, 33,PDE  
  2001,02,20,203228.16, 24.815, 123.302,4.3, 33,PDE  
  2001,02,22,134316.95, 24.777, 123.331,3.6, 33,PDE  
  2001,02,23,191826.62, 23.515, 121.810,4.1, 56,PDE  
  2001,02,25,050121.02, 24.017, 122.273,4.7, 33,PDE  
  2001,02,26,022251.20, 25.009, 127.133,4.9, 33,PDE  
  2001,02,26,232912.53, 24.266, 125.208,5.0, 33,PDE  
  2001,03,06,093452.31, 25.065, 127.028,3.6, 33,PDE  
  2001,03,14,164613.17, 23.804, 121.847,   , 33,PDE  
  2001,03,21,210436.24, 24.758, 125.176,4.3, 33,PDE  
  2001,03,22,172843.41, 23.947, 123.448,3.6, 33,PDE  
  2001,03,25,042044.38, 24.493, 122.939,   ,105,PDE  
  2001,04,08,083526.33, 25.333, 123.805,4.1,156,PDE  
  2001,04,08,134350.08, 24.245, 123.614,4.4, 64,PDE  
  2001,04,10,213147.49, 24.086, 122.766,3.9, 33,PDE  
  2001,04,17,135026.59, 23.981, 126.367,   , 33,PDE  
  2001,04,22,022559.33, 25.188, 125.635,3.8, 50,PDE  
  2001,04,24,082636.25, 24.831, 122.212,4.0, 96,PDE  
  2001,05,08,185411.10, 23.168, 121.869,4.0, 33,PDE  
  2001,05,10,040636.05, 23.906, 121.991,3.7, 33,PDE  
  2001,05,11,180004.15, 23.114, 121.796,3.3, 33,PDE  
  2001,05,15,233839.92, 24.125, 127.251,4.5, 33,PDE  
  2001,05,17,221414.45, 23.213, 123.782,3.6, 33,PDE  
  2001,05,23,150516.62, 23.795, 121.776,4.4, 33,PDE  
  2001,05,25,052106.12, 25.127, 124.294,   ,166,PDE  
  2001,06,02,041359.95, 24.758, 121.764,   , 33,PDE  
  2001,06,02,085151.41, 24.272, 125.233,4.0, 26,PDE  
  2001,06,05,040618.75, 24.141, 122.908,4.4, 33,PDE  
  2001,06,13,131755.15, 24.463, 122.397,5.6, 77,PDE  
  2001,06,13,222703.71, 23.891, 123.424,5.4, 33,PDE  
  2001,06,14,023525.81, 24.513, 122.033,5.9, 32,PDE  
  2001,06,17,160203.46, 24.127, 122.679,   , 33,PDE  
  2001,06,29,224147.65, 23.851, 121.859,4.3, 59,PDE  
  2001,07,09,152045.53, 23.910, 121.756,4.4, 33,PDE  
  2001,07,16,140816.11, 24.012, 122.485,   , 33,PDE  
  2001,07,17,093036.27, 24.225, 126.167,3.6, 33,PDE  
  2001,07,23,121516.59, 23.471, 121.716,3.1, 33,PDE  
  2001,07,26,021942.82, 24.128, 121.798,   , 62,PDE  
  2001,07,30,035928.84, 24.087, 121.982,3.8, 33,PDE  
  2001,08,05,205716.48, 25.204, 123.994,   ,200,PDE  
  2001,08,08,215054.33, 24.800, 127.769,4.2, 33,PDE  
  2001,08,14,025631.80, 24.166, 127.305,4.0, 33,PDE  
  2001,08,17,225250.74, 24.112, 126.190,4.3, 33,PDE  
  2001,08,31,113318.60, 24.104, 121.829,4.5, 33,PDE  
  2001,09,08,194532.36, 24.479, 124.883,4.4, 64,PDE  
  2001,09,09,190149.86, 24.779, 122.490,   ,114,PDE  
  2001,09,11,003117.36, 23.937, 121.804,   , 33,PDE  
  2001,09,11,083859.24, 24.104, 121.916,4.6, 33,PDE  
  2001,09,12,015232.63, 23.923, 121.754,   , 33,PDE  
  2001,09,12,142912.90, 24.952, 123.291,   ,185,PDE  
  2001,09,20,150358.64, 24.116, 122.662,   , 45,PDE  
  2001,10,05,215835.63, 24.205, 123.371,   , 10,PDE  
  2001,10,06,003826.18, 24.078, 122.796,   , 33,PDE  
  2001,10,13,200707.30, 23.922, 121.856,4.5, 33,PDE  
  2001,10,14,212101.80, 25.340, 127.634,3.8, 33,PDE  
  2001,10,23,062732.08, 24.491, 123.328,   , 33,PDE  
  2001,10,26,104239.85, 23.763, 122.282,4.9, 33,PDE  
  2001,10,30,150418.09, 24.313, 122.623,   ,100,PDE  
  2001,11,07,082043.46, 24.748, 123.458,   ,150,PDE  
  2001,11,10,003714.68, 24.821, 122.720,5.1, 33,PDE  
  2001,11,10,225256.49, 25.275, 125.047,4.5,119,PDE  
  2001,11,13,082531.07, 25.186, 128.132,4.7, 33,PDE  
  2001,11,18,064320.91, 23.542, 122.657,   , 33,PDE  
  2001,11,20,174935.21, 24.194, 122.828,3.6, 65,PDE  
  2001,11,24,025648.81, 25.077, 125.256,5.1, 73,PDE  
  2001,11,25,143157.78, 23.031, 125.362,5.6, 10,PDE  
  2001,11,28,025352.74, 24.142, 122.568,4.6, 33,PDE  
  2001,11,29,073413.38, 24.164, 122.355,4.8, 35,PDE  
  2001,12,02,143618.72, 24.981, 121.841,   ,144,PDE  
  2001,12,04,174302.19, 24.306, 125.346,3.9, 48,PDE  
  2001,12,05,184431.18, 24.020, 121.967,4.5, 33,PDE  
  2001,12,16,010454.93, 24.628, 122.429,4.3, 95,PDE  
  2001,12,18,040234.65, 23.860, 122.944,   , 10,PDE  
  2001,12,18,040258.28, 23.954, 122.734,6.8, 14,PDE  
  2001,12,18,042319.12, 24.157, 122.907,   , 10,PDE  
  2001,12,18,042347.06, 24.024, 122.727,4.6, 10,PDE  
  2001,12,18,044214.77, 24.057, 122.946,   , 10,PDE  
  2001,12,18,044658.44, 24.027, 122.839,5.0, 10,PDE  
  2001,12,18,045330.16, 23.927, 123.070,   , 10,PDE  
  2001,12,18,045745.80, 23.930, 122.889,4.9, 10,PDE  
  2001,12,18,050500.76, 23.949, 123.264,4.5, 10,PDE  
  2001,12,18,051333.89, 23.950, 122.816,5.3, 10,PDE  
  2001,12,18,051345.96, 24.002, 122.908,   , 10,PDE  
  2001,12,18,052423.93, 23.838, 122.923,4.8, 10,PDE  
  2001,12,18,052552.56, 23.723, 122.620,   , 10,PDE  
  2001,12,18,052812.91, 24.125, 123.037,   , 10,PDE  
  2001,12,18,054920   , 24.166, 123.150,   , 10,PDE  
  2001,12,18,055454.72, 23.833, 122.902,   , 10,PDE  
  2001,12,18,062941.25, 23.813, 123.025,   , 10,PDE  
  2001,12,18,070531.72, 24.062, 122.991,   , 10,PDE  
  2001,12,18,073306.85, 24.170, 123.219,   , 10,PDE  
  2001,12,18,080847.63, 24.351, 123.518,   , 10,PDE  
  2001,12,18,082412.25, 24.059, 123.056,4.1, 10,PDE  
  2001,12,18,091628.21, 23.875, 122.960,   , 10,PDE  
  2001,12,18,101532.24, 23.942, 122.993,   , 10,PDE  
  2001,12,18,103442.14, 23.872, 122.890,4.8, 10,PDE  
  2001,12,18,110957.84, 24.080, 123.013,   , 10,PDE  
  2001,12,18,123047.76, 24.001, 123.021,   , 10,PDE  
  2001,12,18,132158.73, 23.994, 122.956,4.4, 10,PDE  
  2001,12,18,144426.68, 24.004, 122.843,4.4, 10,PDE  
  2001,12,18,150112.58, 24.260, 123.114,   , 10,PDE  
  2001,12,18,153713.47, 24.170, 123.188,4.2, 10,PDE  
  2001,12,18,173108.85, 23.890, 123.067,4.5, 10,PDE  
  2001,12,18,221935.78, 24.073, 123.072,4.3, 10,PDE  
  2001,12,18,224115.97, 23.811, 122.948,4.6, 10,PDE  
  2001,12,19,004203.07, 23.897, 122.973,4.3, 10,PDE  
  2001,12,19,021821.67, 25.009, 125.456,   , 33,PDE  
  2001,12,19,183621.73, 23.929, 122.910,4.8, 10,PDE  
  2001,12,19,184929.02, 23.701, 122.875,4.4, 10,PDE  
  2001,12,20,065854.60, 24.232, 122.818,3.9, 10,PDE  
  2001,12,20,081503.65, 24.112, 122.577,4.3, 10,PDE  
  2001,12,20,082642.31, 23.802, 122.979,4.0, 10,PDE  
  2001,12,20,084536.96, 23.962, 123.051,4.6, 10,PDE  
  2001,12,20,100925.73, 23.805, 122.960,   , 10,PDE  
  2001,12,20,212151.13, 24.300, 123.674,4.6, 10,PDE  
  2001,12,20,232914.81, 24.025, 122.870,4.4, 10,PDE  
  2001,12,22,214025.97, 24.072, 122.692,5.2, 10,PDE  
  2001,12,23,171127.08, 23.822, 122.924,   , 10,PDE  
  2001,12,24,005048.19, 24.237, 122.791,   , 10,PDE  
  2001,12,24,042903.89, 24.072, 122.917,4.3, 10,PDE  
  2001,12,25,103034.49, 24.182, 123.219,   , 10,PDE  
  2001,12,26,095646.08, 23.930, 123.017,4.2, 10,PDE  
  2001,12,28,004138.60, 24.123, 122.772,5.1, 10,PDE  
  2001,12,28,110834.33, 24.020, 122.998,   , 10,PDE  
  2001,12,29,104919.09, 24.309, 123.675,4.3, 10,PDE  
  2001,12,30,120109.13, 24.005, 126.948,5.0, 38,PDE  
  2001,12,31,151208.70, 23.864, 122.980,   , 10,PDE  
  2001,12,31,151305.46, 23.787, 122.962,4.8, 10,PDE  
  2002,01,07,094348.55, 23.911, 123.662,   , 10,PDE  
  2002,01,14,163415.93, 24.488, 122.453,4.3, 62,PDE  
  2002,01,15,025818.37, 24.789, 122.062,4.0,101,PDE  
  2002,01,16,133306.75, 23.901, 125.415,5.5, 10,PDE  
  2002,01,17,175526.16, 24.452, 123.020,   , 62,PDE  
  2002,01,19,103628.95, 23.979, 122.854,4.8, 50,PDE  
  2002,01,22,190357.39, 23.975, 123.032,4.0, 10,PDE  
  2002,02,01,162306.59, 24.827, 122.426,3.8,108,PDE  
  2002,02,12,034257.26, 23.691, 121.824,4.2, 48,PDE  
  2002,02,12,040034.57, 23.638, 121.729,4.5, 33,PDE  
  2002,02,28,201446.60, 23.979, 122.918,4.0, 45,PDE  
  2002,03,04,162339.80, 23.037, 124.591,4.1, 33,PDE  
  2002,03,04,211631.56, 24.671, 122.130,4.1, 88,PDE  
  2002,03,06,222344.17, 24.266, 126.621,4.2, 33,PDE  
  2002,03,08,005104.11, 23.689, 122.730,3.9,184,PDE  
  2002,03,11,074947.73, 24.633, 122.844,   , 10,PDE  
  2002,03,18,013312.59, 23.089, 124.003,4.4, 70,PDE  
  2002,03,18,161752.75, 24.735, 122.620,4.2, 33,PDE  
  2002,03,18,161844.27, 24.767, 122.698,4.8, 33,PDE  
  2002,03,18,162649.84, 24.873, 122.609,4.1, 33,PDE  
  2002,03,18,163846.05, 24.887, 122.733,4.2, 33,PDE  
  2002,03,18,164629.82, 25.001, 122.763,   , 33,PDE  
  2002,03,24,042709.88, 25.103, 124.063,   , 33,PDE  
  2002,03,25,002040.37, 24.050, 122.662,   , 33,PDE  
  2002,03,26,034548.70, 23.346, 124.090,6.4, 33,PDE  
  2002,03,26,065144.61, 23.225, 123.992,5.0, 33,PDE  
  2002,03,26,072434.80, 23.266, 124.049,4.8, 33,PDE  
  2002,03,26,162502.49, 24.583, 121.770,4.8, 33,PDE  
  2002,03,27,011147.76, 23.810, 123.855,3.9, 33,PDE  
  2002,03,31,065250.49, 24.279, 122.179,7.1, 32,PDE  
  2002,03,31,080216.26, 24.181, 121.884,4.1, 33,PDE  
  2002,03,31,115011.75, 24.612, 121.883,4.4, 33,PDE  
  2002,03,31,170937.13, 24.415, 122.077,4.8, 33,PDE  
  2002,03,31,191515.15, 24.692, 122.166,   , 33,PDE  
  2002,03,31,220945.49, 24.468, 122.174,4.5, 33,PDE  
  2002,04,01,163607.47, 24.474, 122.323,   , 33,PDE  
  2002,04,02,011535.96, 23.055, 124.263,4.0, 33,PDE  
  2002,04,03,064736.27, 24.295, 122.268,5.2, 33,PDE  
  2002,04,03,180610.53, 24.286, 121.844,5.3, 33,PDE  
  2002,04,04,130448.68, 24.307, 121.771,4.9, 33,PDE  
  2002,04,05,063639.18, 24.999, 124.647,4.2, 95,PDE  
  2002,04,05,215424.59, 24.161, 122.155,   , 33,PDE  
  2002,04,06,040548.46, 23.964, 122.967,4.0, 33,PDE  
  2002,04,07,232045.03, 24.254, 121.969,4.2, 33,PDE  
  2002,04,08,161011.18, 24.045, 122.465,   , 33,PDE  
  2002,04,09,022911.91, 25.298, 128.656,   , 42,PDE  
  2002,04,09,125710.30, 24.266, 122.482,4.6, 54,PDE  
  2002,04,10,045646.22, 24.237, 122.410,   , 33,PDE  
  2002,04,14,112421.64, 24.090, 122.185,   , 33,PDE  
  2002,04,14,160804.21, 24.413, 122.178,4.7, 33,PDE  
  2002,04,14,174407.79, 24.562, 121.811,   , 33,PDE  
  2002,04,14,192119.96, 24.752, 122.018,   , 33,PDE  
  2002,04,15,184612.73, 24.733, 121.992,4.5, 33,PDE  
  2002,04,16,154211.68, 24.203, 121.986,4.1, 10,PDE  
  2002,04,17,144655.97, 24.416, 122.428,4.1,104,PDE  
  2002,04,22,151429.17, 24.321, 122.135,4.6, 33,PDE  
  2002,04,28,132350.49, 24.198, 122.675,5.2, 44,PDE  
  2002,04,28,133150.85, 24.063, 122.898,   , 33,PDE  
  2002,04,28,145736.02, 24.122, 122.914,   , 33,PDE  
  2002,04,29,020203.45, 24.584, 122.078,4.0, 33,PDE  
  2002,05,01,144150.01, 24.800, 122.073,4.2, 10,PDE  
  2002,05,03,235245.42, 25.054, 122.578,   , 10,PDE  
  2002,05,05,085431.01, 24.860, 122.530,   , 33,PDE  
  2002,05,05,190159.36, 24.812, 121.876,   , 33,PDE  
  2002,05,06,001905.78, 24.187, 122.515,4.2, 49,PDE  
  2002,05,09,233635.54, 23.814, 122.949,4.3, 36,PDE  
  2002,05,10,083245.21, 24.080, 123.108,   , 33,PDE  
  2002,05,10,110857.17, 23.927, 122.865,5.0, 33,PDE  
